usuario_id,data_criacao
5d0564ce9acf5900587ae890,2019-06-15
5d0e6e559b799a004af89260,2019-06-22
5d543affcd9411007bae6cd3,2019-08-14
5d6c24af47e5a6002147a74e,2019-09-01
5d7cd5f7735ba200518326fd,2019-09-14
5d8cc00fa376c4006a251c16,2019-09-26
5d9253853576f300b0a2d5bb,2019-09-30
5d94c10c5f66b8008245cb4a,2019-10-02
5dc60393b9fdea00abd32857,2019-11-08
5dc6d3ccb415be001bdfe699,2019-11-09
5e0df11a042ff3003fd76d52,2020-01-02
5e4ded20a5628a0169b1eb82,2020-02-19
5e6e5cf2caf5eb00383f424a,2020-03-15
5e8767d2a710a3004a66a5da,2020-04-03
5e966c9773e3d700767cd2fd,2020-04-14
5e99070f8eaf820097883bdb,2020-04-16
5eb40d97cc42810027d60f39,2020-05-07
5eefce79acd5f50087acd705,2020-06-21
5f12fd4d9ccaae00acdc9f30,2020-07-18
5f14bcf83ff5c500b7640703,2020-07-19
5f20a495886b0000ac712db7,2020-07-28
5f25d9a244194d009f5794c4,2020-08-01
5f46a5521b98ad0137b196fe,2020-08-26
5fd6a8cb3b4ead001be09cbe,2020-12-13
600e002a1ec4e1005b104c1e,2021-01-24
6011e098348054007c757dd0,2021-01-27
602c3c2607a20800ac9becc6,2021-02-16
603ebd6f5918f300208839c2,2021-03-02
6100ca8fac5fc300237fae04,2021-07-28
614507b12c747c004530be5f,2021-09-17
627000f7aca6f900424c28d9,2022-05-02
62939125becdd50024505908,2022-05-29
62c20eaeacf4d000709dda95,2022-07-03
62f66c3c02e9200023e69650,2022-08-12
631caba961a36e007e71d48f,2022-09-10
63399fd34e0bb200ab65edd1,2022-10-02
6352ad14adc5f600785a833c,2022-10-21
6352d18d9c63c600e391a62e,2022-10-21
63c277cb8a6bcb009320855e,2023-01-14
63c6cd2cac1fa400ccf4ee77,2023-01-17
644e95629fbc4e00937eaf5e,2023-04-30
6516edb323c31c25e28af106,2023-09-29
65201bf304163ca63df7c6fc,2023-10-06
652081715fe727091065af73,2023-10-06
663e821de084bb964021b85a,2024-05-10
66802d3a28e8e17f89f7b9d8,2024-06-29
67af81d555c33e64a5b1a576,2025-02-14
67f6836eaf90aa799b90cc64,2025-04-09
6823f5f482f380e4a54c8912,2025-05-13
6827bf89f818fcc5813daa8d,2025-05-16
5abc31eed429c9001f692bf0,2018-03-28
5ac16470a6b992001f0e8e93,2018-04-01
5ad3e1fa4ab4d4001f9bfb5e,2018-04-15
5ae118e4374bf9001f0a848b,2018-04-25
5b019b4bdf510d001f90773b,2018-05-20
5b0212d0b7d555001f203fd9,2018-05-20
5b0a16dcbc40ef001f4f7442,2018-05-26
5b0c507dff8c65001f948698,2018-05-28
5b0d8fe62c5e9c001f91ea88,2018-05-29
5b303d530b2144001fcc8b70,2018-06-24
5b4292e67c050f001fc1f52f,2018-07-08
5b466952a2384a001fe037fb,2018-07-11
5b4a856098e218001fb071d3,2018-07-14
5b550cf4439177001ff36722,2018-07-22
5b58dd685c6347001ff11a2f,2018-07-25
5b6259a47021db001f7ced62,2018-08-01
5b85af88c4e14d001fb92d82,2018-08-28
5b89aa702f35f8001f1883bc,2018-08-31
5b8bd7da1c122f001f38b6af,2018-09-02
5b9ed94ac3ec76001f8f3c55,2018-09-16
5ba51597a004990020aac2b2,2018-09-21
5bb0249c32e4ec0020c1aab9,2018-09-29
5bbb69e802e0f60020afc877,2018-10-08
5bdb2620ff9c14002003439e,2018-11-01
5bde25a2362866002084fcde,2018-11-03
5be251dc6b06c100201ef536,2018-11-06
5be9c0c640a2e500337010a6,2018-11-12
5c16f45856cc2e00144ceffc,2018-12-16
5c328af04e71930015aedc7f,2019-01-06
5c3a35565e29e100157be354,2019-01-12
5c3d2afacfd6230015ea483b,2019-01-14
5c4ca38791a433002ce35b4b,2019-01-26
5c5754b0f047450020f0d02c,2019-02-03
5c58c840858b42001b2d6db5,2019-02-04
5c9a90906bb420001bf532e3,2019-03-26
5ca7c66fe9b2b300211c5e9f,2019-04-05
5cb280310e58d3007049ef68,2019-04-13
5cba611e82397700b19959e7,2019-04-19
5cc4c9d5bdd3ee0058ac6da7,2019-04-27
5ce689b64567aa00587ec927,2019-05-23
5ce9ca785419f30087d8fffa,2019-05-25
5cffc5ac830f5e005ea4d436,2019-06-11
5d0d45972dc74d00754290b2,2019-06-21
5d1a03036f23b7004a04d486,2019-07-01
5d1fdafccd9b46008e3a1276,2019-07-05
5d30ff60f56a2500949ab577,2019-07-18
5d4ab57b100df6005e8e011d,2019-08-07
5d611565d1acd4002725f98c,2019-08-24
5d6c5f98143b0a005e931d69,2019-09-01
5d87b024f35f3a008e97ddf3,2019-09-22
5da7b00792d6fd007b2a8a32,2019-10-16
5e2b7042fdecf2003107532f,2020-01-24
5e49c68cdc05170069e6eeab,2020-02-16
5e550af39ae4150088348ae1,2020-02-25
5e5faadbb803b5003328d952,2020-03-04
5e9b5de1a50d1600ad2167b2,2020-04-18
5eb1c356dfb9d500a675da81,2020-05-05
5ed2661672755000b1272061,2020-05-30
5ee4bb340ad7ff00638958f6,2020-06-13
5ee684b6d39c42006aa51244,2020-06-14
5f2a80d879504a00a58473a6,2020-08-05
5f2ea10028cb8400a015d17e,2020-08-08
5f8db105c68f370021635027,2020-10-19
5fb033f12d736900b0e47a1a,2020-11-14
5fb1c777f1235800466f0094,2020-11-15
5ff71832b8b030002034e0d1,2021-01-07
600dff33308ca3006baa8bda,2021-01-24
6074ac841fe92300494585a4,2021-04-12
6107feae8adadd003ade1c5c,2021-08-02
610b1c4cd6c6be00b84068af,2021-08-04
610d5e9ba511db00499f236a,2021-08-06
617d5af615b82c0031140e4b,2021-10-30
61c132c8f144bb00cbf02ecc,2021-12-20
6205be87be8340004d4499b0,2022-02-10
6245bd657f5e6e0023e2aaaf,2022-03-31
625adc4671147e00e70d7a9d,2022-04-16
6297321b7894f6001cd6659d,2022-06-01
629bcaddce03ed00ca5c33cd,2022-06-04
6317571820814c001c01b6b8,2022-09-06
635350d25f1c7900c7405fae,2022-10-21
6369768d66eac20085c0f2ea,2022-11-07
642dee2ad8c543009511a403,2023-04-05
64777edc6c159d009a3ee3b2,2023-05-31
64a823093cde64004a6b0d56,2023-07-07
64c5412e75a70300686f402f,2023-07-29
64e6bcfdf1df06006273f9d7,2023-08-23
65d00294a98759f790e2de35,2024-02-16
65f23068078129a2dcdf0e04,2024-03-13
6611f7012c6feb6800734f57,2024-04-06
661c54fb13330ce808e4548a,2024-04-14
661c592d88a98f607438a163,2024-04-14
6623e3d999bfe27c66087998,2024-04-20
66fb2773255749552ee129c9,2024-09-30
670f0c46663a438c3501479a,2024-10-15
677ecfcf3342b6f10b7b59e3,2025-01-08
67c78c85b4ea5c35d4574aad,2025-03-04
67f47b0954a326e8dde4f4b5,2025-04-07
681a6403dddc5fdcacf3386c,2025-05-06
6854ddb956eb5840232bbd55,2025-06-20
68653180792b2ae38d9167f0,2025-07-02
5ab42ce49d51b4001f35b6b4,2018-03-22
5abd8a7b80d8e0001fe0f324,2018-03-29
5ac92f415c2415001f308fdd,2018-04-07
5ad65eaa832237001f7e1777,2018-04-17
5ad900aa731d25001ff466ca,2018-04-19
5ae78f130b5463001fba0d47,2018-04-30
5af0aefe03bfe5001ff2a61d,2018-05-07
5b01e386b7d555001f200a6e,2018-05-20
5b0868fe7ce6ec001f0a09c3,2018-05-25
5b10794bb81242001ffcbcd6,2018-05-31
5b147b45dbcb2f001fc7a307,2018-06-03
5b1db23bcbaafa001f0129f6,2018-06-10
5b257e277474c3001f8b17e3,2018-06-16
5b48a6307ac4b5001f3e77f0,2018-07-13
5b51522e108054001f05a4f6,2018-07-20
5b61adb6693402001fb5d0e2,2018-08-01
5b65b99982c07e001f09d15e,2018-08-04
5b6e756dd08859001f30ee14,2018-08-11
5b702e65b71b2b001f87223d,2018-08-12
5b70def4ace21d001f6980bb,2018-08-12
5b832f9f6f11a6001f0332fb,2018-08-26
5b943832f809ea001f04e3c4,2018-09-08
5b9816180cb835001fa88848,2018-09-11
5ba82a3bfbbeb000204ecd40,2018-09-23
5bb3ac526255eb00205acba8,2018-10-02
5bba7374b29c6700209b59f4,2018-10-07
5bbe0908c80a2300205e4b5e,2018-10-10
5be3968e3e016b00335bb3ee,2018-11-07
5be6edde23ce26003316d663,2018-11-10
5be77e363afebb0033b0de5e,2018-11-10
5c4d1166c2687b00301a05a2,2019-01-26
5c4e3afd758126002719a036,2019-01-27
5c640388890c8c0027257277,2019-02-13
5c65fde31ff51b0026620508,2019-02-14
5c6db94ec9c847002795ecfc,2019-02-20
5c732707197cc7001b69b7b5,2019-02-24
5c8698bc09739b002111e7ae,2019-03-11
5c9808e0e38d59002b648364,2019-03-24
5d114f158eebbe008d3d148e,2019-06-24
5d2b64b36d6e9c001bedfb05,2019-07-14
5d378b0400863e00326a6271,2019-07-23
5d44e36cea5572008dbd68de,2019-08-02
5d666da67310f200587d8145,2019-08-28
5d699cdd600c63005116ada0,2019-08-30
5d83941d53946f003f3b9b64,2019-09-19
5db60cb0691ea10081e04d75,2019-10-27
5dc7afcae7dee40052c94f7f,2019-11-10
5df03d1d7caaa400a5ce91cd,2019-12-10
5e05879b9f53080020e4364c,2019-12-27
5e164501e9ac67002b81d4b2,2020-01-08
5e177b763119a50070ec9e99,2020-01-09
5e35e58d0bd3a2007532473a,2020-02-01
5e42edd2dfad1c003eb14790,2020-02-11
5e644376be1a5300409c9853,2020-03-07
5e6cf5fa8c1a2e004567b839,2020-03-14
5e6e816aa22358008d18b475,2020-03-15
5e764927a5ab3800bcdd5b5c,2020-03-21
5e8b286304ba0b0081c7f15d,2020-04-06
5eb29fe23c92d2003fba3fcd,2020-05-06
5ec31f505a350a007699ad4b,2020-05-18
5f11f077e4a4a700b1c8f7b6,2020-07-17
5f352d92f0808c00277a723c,2020-08-13
5f43f171070e70007ce54fae,2020-08-24
5f4405996e2ffd006fac4473,2020-08-24
5f4bc13eaf7b19007518216f,2020-08-30
5f63efcec483de001bfbfd99,2020-09-17
5f90e3e032034800399295a3,2020-10-21
5f91f5df49671a0058f3cc80,2020-10-22
5fbaf37f89a26a00a0f8cab4,2020-11-22
5fbf115d0808e9003d4be543,2020-11-25
5fe0de1f5fd3a00076e0a38f,2020-12-21
5fe6700aa7a3bb00933a81e5,2020-12-25
6056851c21a68400670afb7b,2021-03-20
605fd83e08c5a7007a027290,2021-03-27
618b291a5fe38500553f0768,2021-11-09
61a3da36ccc3520034c39e6e,2021-11-28
622002157dcc15001d18979a,2022-03-02
62769f6d2614c6015f562613,2022-05-07
627c4d0fe0e6ed0021d8cc5f,2022-05-11
62963e65a59d7f001c0f3c56,2022-05-31
633a2a9c909e0f0023654fc8,2022-10-02
63555eca8e9a020034a3c70b,2022-10-23
63a21ec49a52bf00301034cc,2022-12-20
6451a552ba649a0043bc7041,2023-05-02
64aac71281bb49007b672b8e,2023-07-09
64c96d19686871007567c996,2023-08-01
64e7e689240f5e0083b005a5,2023-08-24
6526c20a39600200f6888f08,2023-10-11
654e5a570dd9562ab09db3dc,2023-11-10
6575f81d381aeebb18442d75,2023-12-10
65861e3d10446a1881bb8413,2023-12-22
658f2319924d017effb44eb9,2023-12-29
65ad96b565857840b97c295c,2024-01-21
65ed289e169933ff4ff41b60,2024-03-10
66a289737859b81dc9f2c23a,2024-07-25
66da0cc9e6bfe0141dc058a3,2024-09-05
677f4e22a70e7ba1feb481ef,2025-01-09
67abc80588c14ec568664c90,2025-02-11
682a5ed6217f48b7cfac78c8,2025-05-18
6831f394cdb73f0ec1d770b3,2025-05-24
5ab3f5809d51b4001f35af5b,2018-03-22
5ab521a70225bb001fba8696,2018-03-23
5abeb8afda15ea001f188db1,2018-03-30
5ac01bf01d58a1001fbc2c93,2018-03-31
5ac8df355c2415001f307e0a,2018-04-07
5adb38ee2b4e1e001f88384a,2018-04-21
5af4b10d8e986d001ffa06e0,2018-05-10
5aff5c83dbd37e001feedfb1,2018-05-18
5b1dbc36cbaafa001f013847,2018-06-10
5b355fe8f81000001fe7b5d9,2018-06-28
5b3a32378ca2aa001ffe47c6,2018-07-02
5b45ce6a133305001f7cd8da,2018-07-11
5b5cf791fbcbf0001f4e1fbf,2018-07-28
5b834ce06f11a6001f038740,2018-08-26
5b8ec140031eb5001fc439c8,2018-09-04
5b8f1485031eb5001fc4bd90,2018-09-04
5b8f5b19031eb5001fc500fa,2018-09-05
5b90167b663623001f4e700e,2018-09-05
5b955356f809ea001f066bd0,2018-09-09
5b9aa4b26a715e001f277fc3,2018-09-13
5bba809502e0f60020ae6634,2018-10-07
5bba8c7302e0f60020aeaee7,2018-10-07
5bd0de5d694da20020949ad0,2018-10-24
5bf1a0927dfafc0033648334,2018-11-18
5c2943393e3b420015868131,2018-12-30
5c51b1ef2817b600236833f4,2019-01-30
5c56303da1524800207ea5a9,2019-02-02
5c575e1d93c266001bce3b18,2019-02-03
5c5790def4c5530023ab606b,2019-02-03
5c695022b5dd2f0020c633f9,2019-02-17
5c6ad32a81072300273194a1,2019-02-18
5c8049a3c21b69002016e963,2019-03-06
5cb4977628750a001b015740,2019-04-15
5d0657accd329300701b1d6d,2019-06-16
5d0a8034befa610021003b4d,2019-06-19
5d308ef926d2e300b8ef0540,2019-07-18
5d6711e92acab7013b5629c4,2019-08-28
5d75707562b16d00b3d7ca65,2019-09-08
5d7673974ef0e5002d05e99d,2019-09-09
5d7d5609b5d36f0088994acc,2019-09-14
5d9a879b2ad4b4006fbc2a94,2019-10-06
5d9ba2cbde82ff006adb0af7,2019-10-07
5dabc17a6aa21c004c4a5bc4,2019-10-19
5dda9e28ced27400325c325e,2019-11-24
5df7f7c4cfa97b008c4ef376,2019-12-16
5e079417e8e02e0082e586d7,2019-12-28
5e0cf969e146f800948fea24,2020-01-01
5e5afe34bed5ea0027a4e265,2020-02-29
5e5ea61626156f00472e9ab7,2020-03-03
5e7661fddca0e90039c6afc8,2020-03-21
5e7be94a1b79b100aba7c0f9,2020-03-25
5e8e2dc28b7a9b008772ca61,2020-04-08
5eb961f9d0b046004c9ceb86,2020-05-11
5ee90dc816054d0025b85e41,2020-06-16
5ef2935810614100765b722d,2020-06-23
5f32dfdb13a38100577f8a8c,2020-08-11
5f42eefd1a1a060056eb290b,2020-08-23
5fcfe99f67b309009ac43111,2020-12-08
5fe7aadb3625710027f29a49,2020-12-26
603a7a4a54d96701358a0d99,2021-02-27
607a181fc4cbf4001f40b0aa,2021-04-16
6097f6f33d4fca00a1a815f7,2021-05-09
60d7d2aa981a2e0056c2fdb9,2021-06-26
60eda3a242c9c500ca012d0d,2021-07-13
6164a49debbffa001dcc06f9,2021-10-11
61793361bdf11b001d677051,2021-10-27
6199654717e9c60059f98010,2021-11-20
61f14ebd3a1e8600716d1170,2022-01-26
61fba679c858ee008ca62abc,2022-02-03
62223c15d5815200da6392be,2022-03-04
62a3655735d34d009d83aff1,2022-06-10
62a60bb4705f9f00d1ee2bec,2022-06-12
62d09d9e372d01001c1ee4f5,2022-07-14
63273a18b161b50023cd9c5a,2022-09-18
63278fd5d51b240069c285a9,2022-09-18
63b9f6f6269aae00e2bce86c,2023-01-07
63c0ff7182f40c0030f3a057,2023-01-13
643611a320a669005cbb86de,2023-04-11
64373b1f2c01960053ba5d66,2023-04-12
64c28935d62b5e006bb3e51c,2023-07-27
64c7c1a8d505300057225536,2023-07-31
651770fd4c81f7bbdea9b62a,2023-09-29
653bd8728ee4352c4b2836ac,2023-10-27
653dd57afe633ef4ffebdcb3,2023-10-29
655904902b431ca667da7807,2023-11-18
6577aede3b007434cc012313,2023-12-11
65a692cd574efcd070443929,2024-01-16
65b3b5bdfa097514ddd829c7,2024-01-26
65ccc428a033fe0106fe4e0a,2024-02-14
660c843eb422a0f11409ae52,2024-04-02
663028815e88effb62d55f44,2024-04-29
66986745d63f7fdebed63a82,2024-07-17
66a3dd36e8516545bded8510,2024-07-26
67255c5fa78cfeda8b3a703e,2024-11-01
6742665578b20d177466a69d,2024-11-23
6798b744b8b1d7a995f2ae38,2025-01-28
67b1357528001f94a52feb07,2025-02-15
67f2927969815c71d6abf88f,2025-04-06
6809695b3a61966646db3bd0,2025-04-23
6856ca0e475e2e1b2e2bf930,2025-06-21
5aa70c8036f9a9001f94e52c,2018-03-12
5aa84cc331af26001f39eae1,2018-03-13
5aacfb90f383ed001fb38f04,2018-03-17
5ad670ecd22d0f001ff60d78,2018-04-17
5ade2847962cbf001f868f99,2018-04-23
5ae508eba4d974001f116165,2018-04-28
5aeceb6ee57c87001f3e2245,2018-05-04
5b009473df510d001f901c60,2018-05-19
5b08c73c2c8dba001f6b91f6,2018-05-25
5b08cc972c8dba001f6b9312,2018-05-25
5b13046c3b31b3001f8fcf01,2018-06-02
5b3ec93993dbaf001f506f1b,2018-07-05
5b45e9ed133305001f7cdaf8,2018-07-11
5b53a5d92f6328001f47c23c,2018-07-21
5b79cf0c6e606f001f2150a9,2018-08-19
5b8eddc6031eb5001fc47498,2018-09-04
5b91db34922d8e001f79c0c2,2018-09-06
5b95bfb882b72b001f842838,2018-09-09
5b9e8b6d356b2d001f6ee746,2018-09-16
5bc55abc5e68a80020ac2289,2018-10-16
5bc8d6d3cdc9da0020086133,2018-10-18
5bd1e6a16a25d0002066a4fd,2018-10-25
5bd34431fbc8f7002052ab10,2018-10-26
5c0da4a8ed72490014e13705,2018-12-09
5c41ba29503d5c0015fd5556,2019-01-18
5c4c831691a433002ce32e2f,2019-01-26
5c53875cf901600028863f6c,2019-01-31
5c596ed2fbb38e002c3f0d09,2019-02-05
5c5dbc9d9d425e002d1ad2d3,2019-02-08
5c64acee8997da00236dc2a1,2019-02-13
5c7eeb085e9619002ceadbda,2019-03-05
5c8d5ae9bda75100210608b6,2019-03-16
5ca5468e20f71800219e2523,2019-04-03
5caf29ef71ac890027f2f391,2019-04-11
5cb105b1447514002260a267,2019-04-12
5cc788e07f70f4004c851ddc,2019-04-29
5d4220a52604c3009430a185,2019-07-31
5d4c12d61fd65a004c915fb2,2019-08-08
5d69485a3d92a3003971c783,2019-08-30
5d7d61e6b5d36f00889958b5,2019-09-14
5d8005d2457f3c009a6e504b,2019-09-16
5d8a97222cdc76007c5cd81b,2019-09-24
5d915e0d5a753c009fe43b25,2019-09-29
5db30e63c6178100a324598c,2019-10-25
5dd18ee6c1b496009d204819,2019-11-17
5ded552552366400a0df4204,2019-12-08
5df3abb70f232d0082d1e12f,2019-12-13
5e0135700ebc4900570c7e94,2019-12-23
5e0f9858a3308f00b29d5c62,2020-01-03
5e59a8ceab15380031532c65,2020-02-28
5e6585ff03a9cc009930208e,2020-03-08
5e7d28e3df58470093eac481,2020-03-26
5ea09fbf5ab02b003edecb5c,2020-04-22
5ea6fd9569a8ec005e8b4599,2020-04-27
5eaf4cb22bdbc9004b8f75da,2020-05-03
5ebf364794cae8008e64bd3e,2020-05-15
5ec98dcc5a39ec001fd208d5,2020-05-23
5efca1bbfbf55e0031240609,2020-07-01
5f0081cdd56a4c01376a9798,2020-07-04
5f0e0cc5f3dba0006a5d4582,2020-07-14
5f33058d3a7ffe00a0d7ecde,2020-08-11
5f3edd7178374b0052164d0e,2020-08-20
5f7b41723a9c950020a3716b,2020-10-05
5fa89e6fe9ff1e00889e8819,2020-11-08
5fe938da717e790033b07101,2020-12-27
6042da128103c3001f092bc0,2021-03-05
612fc1fc195e2c00792bfb36,2021-09-01
613cf45adfaa8600b60cc000,2021-09-11
61a69b72de436600522c559e,2021-11-30
61b51d7dfb463c00d8fcf252,2021-12-11
620eb3b9115645009154e8f5,2022-02-17
623f1d393a9a5300764e6ca8,2022-03-26
62759530ba0ea4001ce520a9,2022-05-06
627ab1fe1c71b70041918524,2022-05-10
62894b5e636ac1004d3eac3c,2022-05-21
62969bf9ff1c64004d1c8b0c,2022-05-31
62a391d710450e00da3a71ae,2022-06-10
62b27f32801a7d002af05729,2022-06-21
62cdb2828e9c8e00236d4088,2022-07-12
62cf530583db5400cb33deb0,2022-07-13
6453a461eeaaca00e36afa53,2023-05-04
64677e94bd3db1009139207c,2023-05-19
646832b92a671800ec8fb83f,2023-05-19
64c08f073e2a8e006c60c0c7,2023-07-26
64e20598fcf6ad00b5353cf5,2023-08-20
64f5002f98767dc7649600ac,2023-09-03
64f777fbd95f770ad11c599c,2023-09-05
651d492c4aca620100a4e15c,2023-10-04
65c2385e9d87d0f79e60ae33,2024-02-06
66303863c93bbd2333bfa737,2024-04-29
66490b4e97a6326fe0be58cd,2024-05-18
6679eda8401baf296912ec34,2024-06-24
66d1868a6e4d42bed2a3a573,2024-08-30
66e4861c694da585e2781aa3,2024-09-13
66f82f184c8df134424ff55d,2024-09-28
670cf275897196d20ef7a27e,2024-10-14
673e1ccaf755e5a5f1af965f,2024-11-20
676b084ae6e39346977c83ac,2024-12-24
677a5fe964f045a90d47d260,2025-01-05
681f731209054fc0cdf9e8c3,2025-05-10
5acd3ebb71bc5f001faf554d,2018-04-10
5ae105d0374bf9001f0a7c1f,2018-04-25
5afa21de5f1ba8001fa29f8d,2018-05-14
5b0730647ce6ec001f09d723,2018-05-24
5b1457b63b31b3001f905ff2,2018-06-03
5b33bfdd06b0bd001f7b5c1e,2018-06-27
5b33e83b06b0bd001f7b69e6,2018-06-27
5b36f6bffbc6bf001f9b977f,2018-06-30
5b37f571abd89b001ffedfb4,2018-06-30
5b420794b53207001fc3741e,2018-07-08
5b42b6a77c050f001fc240c3,2018-07-08
5b6222167021db001f7cadfd,2018-08-01
5b67745d1c35b6001fbc4a67,2018-08-05
5b6ec472d08859001f30f1cc,2018-08-11
5b79e9486e606f001f218ec3,2018-08-19
5bcf3b79061d7700205b5b54,2018-10-23
5be3245c51051c0033a73107,2018-11-07
5be6e60423ce26003316b42e,2018-11-10
5be772563afebb0033b099c0,2018-11-10
5c059e56e0a349001549c112,2018-12-03
5c2f74d85d7f0200156a3da1,2019-01-04
5c4f45f0807f750022941ce4,2019-01-28
5c55cda5f16dcd0021368d61,2019-02-02
5c72e2d51ecd880023ca9ce4,2019-02-24
5c8ec796647cdc00212dbd07,2019-03-17
5cc50248bdd3ee0058ac96ce,2019-04-27
5cce2b0d2829aa0076649832,2019-05-04
5ce2cecf93380d00a0eac17a,2019-05-20
5cf05ba1970c7800b69f9af7,2019-05-30
5cf1d7e32ee84b00646b7c3d,2019-05-31
5d10ff56c0f332005cccb9cf,2019-06-24
5d249db7eb47c20040b5a0e9,2019-07-09
5d29e71518d8f10088be8a28,2019-07-13
5d617d7e301539005862aa79,2019-08-24
5db2047796a33900b2430281,2019-10-24
5dc211b9fbedf50021488066,2019-11-05
5dd00b8f0b51dc003fec3c8d,2019-11-16
5ddc4ee3c112ed004a1d43fc,2019-11-25
5de97f266003a50061c12a7f,2019-12-05
5e0902717dcfc2007b2a4983,2019-12-29
5e2f1e61e7d9cf004ec4245c,2020-01-27
5e360d1b80bf97008d435d05,2020-02-01
5e38993d57fbe200945a75dc,2020-02-03
5e4858926b92110094b24cd5,2020-02-15
5e5c5bad4f38fd00b1ec2cb1,2020-03-01
5e9240849c8c8a007c6d298f,2020-04-11
5e9628bd173d43002796337c,2020-04-14
5eb9903c79751d0052f1584a,2020-05-11
5ec976ae97a290003778d0af,2020-05-23
5edfc41f7a30ef0033d8602d,2020-06-09
5f162c2dcc59da006414870a,2020-07-20
5f53faa2f661560021d387cb,2020-09-05
5f541631971ec00027057057,2020-09-05
5f62c765f1c76700200d4ae8,2020-09-16
5f75fae15db91900b135de74,2020-10-01
5f8476f11f96d40020608bcb,2020-10-12
5fd533d3e0b8d700aba953e9,2020-12-12
5ff79a83beeb87006a1ab76e,2021-01-07
60019e9ec4b7520071849f03,2021-01-15
601b3b4614fc2000a69d1841,2021-02-03
602c3babc2fc51005ccfed24,2021-02-16
603accd6c4dc620019e100ad,2021-02-27
6084877842fe360059dab3ea,2021-04-24
60b7a82880435a00226c9613,2021-06-02
60cbaf3e6440bd007812bec4,2021-06-17
60d50172f2261000ae2c0e4f,2021-06-24
610c56f9383a1d00c510f8ec,2021-08-05
615b7375565a61009b7a4b15,2021-10-04
618196a10c0d130072fa3151,2021-11-02
618fdd50f1ed8a00614dd3e6,2021-11-13
61a2c7a93788fe00caa2a285,2021-11-27
61a93da94e2b5b00434d0224,2021-12-02
61d59513e55fda009a4a79dc,2022-01-05
621534c61995f100e94410fb,2022-02-22
621a45f38bdf610023a3a68c,2022-02-26
624c73e58161e40023ac1a6f,2022-04-05
62599d7732d015006ba0b803,2022-04-15
62acdf70f8979a0031ab9fd8,2022-06-17
62bfe91bdaae7d004fc73a03,2022-07-02
62e98e20bdf30e0038b47c13,2022-08-02
6312165041e74800b3750728,2022-09-02
63ed887c79e94f00a2d573b0,2023-02-15
642a16b898165300c48701d7,2023-04-02
64515ca29169b800d12414ae,2023-05-02
648dc71acfafd500bcaa061c,2023-06-17
64f102a6b384018805e9e3e2,2023-08-31
64f9d19a2002d920369575c2,2023-09-07
64fde983c071b1e86910d4c8,2023-09-10
6515fa3427e59126eb491dee,2023-09-28
6544da1967684eb99694b915,2023-11-03
65aee7989dfa325c9891650e,2024-01-22
6693e91b1b8d9e001e70b037,2024-07-14
673bacc5ececbdcecf8e0df3,2024-11-18
675d82a3e686192a47d7b21e,2024-12-14
679ffa433a91be74a4714764,2025-02-02
68056192f561fb848db65964,2025-04-20
6823a584aad52bdd24f82e95,2025-05-13
68311a008b467af11e9934f9,2025-05-23
683381b039dcaf83d8f9b560,2025-05-25
6855a55f31354f3ed79c563c,2025-06-20
5a98a40c26026e001feef418,2018-03-01
5a9c28d900630d001f3faba5,2018-03-04
5a9c758400630d001f3faf87,2018-03-04
5ab3a26cb8038e001f5ed9ed,2018-03-22
5ab41f859d51b4001f35b451,2018-03-22
5abebf77da15ea001f188e24,2018-03-30
5ac1a4c4a6b992001f0e94d4,2018-04-02
5ac6a9a85cb732001f872f95,2018-04-05
5ace62d8c9d7ce001f87b0fc,2018-04-11
5acfee80ad26f3001f2dfdb7,2018-04-12
5ad079aaad26f3001f2e072b,2018-04-13
5ad12cc8362660001f03c37f,2018-04-13
5ad7e8fe731d25001ff44409,2018-04-18
5adf583cd1fc85001f4540dc,2018-04-24
5ae9026d55daae001f49c4e3,2018-05-01
5aecbfdce57c87001f3e0d4f,2018-05-04
5b2562197474c3001f8b0b23,2018-06-16
5b3959a4349f19001f155a35,2018-07-01
5b43e4034a2bee001fce345b,2018-07-09
5b646d9c6dcfe0001f61d6a4,2018-08-03
5b70b71face21d001f69242b,2018-08-12
5b7b3259678b04001f42b843,2018-08-20
5b7b49a8678b04001f42d38e,2018-08-20
5b7cda82e6b880001f167373,2018-08-22
5b7d8d8d3ceab8001f23b427,2018-08-22
5b987b3e0cb835001fa920d8,2018-09-11
5ba6c17f757bc800204fab2b,2018-09-22
5ba8183cfbbeb000204e7966,2018-09-23
5bdb9f01ff9c14002004a508,2018-11-01
5beca4c6cca12200334cce06,2018-11-14
5c0060fc2295430015599461,2018-11-29
5c1c17abff6ed10014b3cbf0,2018-12-20
5c2422bd390aac00150b6480,2018-12-26
5c29041d3e3b420015853357,2018-12-30
5c32b2504e71930015b03308,2019-01-06
5c40eb0293b4720015946c79,2019-01-17
5c576f9c832bf6001b7799ec,2019-02-03
5c609d1e4ea101002c8e9c37,2019-02-10
5c65a54f8997da00236e48a5,2019-02-14
5c65eef1bce79a0020e6d08b,2019-02-14
5ce199d05a7d4c00b1394cd7,2019-05-19
5cfc373f20674d0070c00bc8,2019-06-08
5d016d4583f0ed00aa7ea7ef,2019-06-12
5d050aa2a46c3d00b8b7bd91,2019-06-15
5d2500c3cbd185003ab52275,2019-07-09
5d7047e0d81f750070cc68b9,2019-09-04
5d71246b122c77021ad81cda,2019-09-05
5d7be14af06176002c5136b7,2019-09-13
